datetime,SOL/USD:Binance,XRP/USD:Binance
2025-01-07 15:30:00,203.1,2.2655
2025-01-07 15:45:00,204.36,2.2771
2025-01-07 16:00:00,204.66,2.2959
2025-01-07 16:15:00,204.13,2.2911
2025-01-07 16:30:00,203.27,2.2866
2025-01-07 16:45:00,202.12,2.2698
2025-01-07 17:00:00,203.36,2.2847
2025-01-07 17:15:00,203.25,2.2796
2025-01-07 17:30:00,203.41,2.2941
2025-01-07 17:45:00,203.71,2.2964
2025-01-07 18:00:00,202.44,2.2791
2025-01-07 18:15:00,203.42,2.2863
2025-01-07 18:30:00,202.73,2.2816
2025-01-07 18:45:00,202.17,2.2712
2025-01-07 19:00:00,202.86,2.3033
2025-01-07 19:15:00,202.64,2.3021
2025-01-07 19:30:00,202.83,2.3326
2025-01-07 19:45:00,202.62,2.3316
2025-01-07 20:00:00,200.46,2.3069
2025-01-07 20:15:00,201.22,2.3134
2025-01-07 20:30:00,200.8,2.3097
2025-01-07 20:45:00,201.26,2.3463
2025-01-07 21:00:00,201.1,2.3386
2025-01-07 21:15:00,200.71,2.3556
2025-01-07 21:30:00,201.01,2.3471
2025-01-07 21:45:00,200.11,2.3355
2025-01-07 22:00:00,198.77,2.3308
2025-01-07 22:15:00,199.33,2.3363
2025-01-07 22:30:00,198.33,2.3244
2025-01-07 22:45:00,198.67,2.3198
2025-01-07 23:00:00,199.05,2.331
2025-01-07 23:15:00,198.37,2.3202
2025-01-07 23:30:00,197.31,2.3061
2025-01-07 23:45:00,196.97,2.3098
2025-01-08 00:00:00,197.4,2.3183
2025-01-08 00:15:00,197.67,2.3215
2025-01-08 00:30:00,196.98,2.312
2025-01-08 00:45:00,196.1,2.2974
2025-01-08 01:00:00,196.45,2.3129
2025-01-08 01:15:00,195.1,2.2925
2025-01-08 01:30:00,195.1,2.2918
2025-01-08 01:45:00,193.45,2.2614
2025-01-08 02:00:00,194.33,2.2827
2025-01-08 02:15:00,194.72,2.2783
2025-01-08 02:30:00,195.44,2.275
2025-01-08 02:45:00,195.71,2.2863
2025-01-08 03:00:00,196.92,2.3043
2025-01-08 03:15:00,197.25,2.3182
2025-01-08 03:30:00,197.64,2.3294
2025-01-08 03:45:00,197.36,2.3245
2025-01-08 04:00:00,197.51,2.3302
2025-01-08 04:15:00,197.61,2.3246
2025-01-08 04:30:00,197.07,2.3199
2025-01-08 04:45:00,195.96,2.3069
2025-01-08 05:00:00,196.82,2.3112
2025-01-08 05:15:00,197.91,2.3375
2025-01-08 05:30:00,197.08,2.3236
2025-01-08 05:45:00,197.21,2.3298
2025-01-08 06:00:00,196.41,2.3179
2025-01-08 06:15:00,196.01,2.3218
2025-01-08 06:30:00,195.27,2.3071
2025-01-08 06:45:00,195.5,2.3262
2025-01-08 07:00:00,196.2,2.3628
2025-01-08 07:15:00,195.96,2.3469
2025-01-08 07:30:00,195.49,2.3325
2025-01-08 07:45:00,195.06,2.3128
2025-01-08 08:00:00,197.01,2.3325
2025-01-08 08:15:00,197.26,2.3233
2025-01-08 08:30:00,197.22,2.3215
2025-01-08 08:45:00,197.14,2.3139
2025-01-08 09:00:00,197.32,2.324
2025-01-08 09:15:00,197.91,2.3257
2025-01-08 09:30:00,197.85,2.3216
2025-01-08 09:45:00,197.73,2.3169
2025-01-08 10:00:00,197.54,2.3139
2025-01-08 10:15:00,197.24,2.2884
2025-01-08 10:30:00,196.88,2.2828
2025-01-08 10:45:00,197.8,2.3091
2025-01-08 11:00:00,197.02,2.3059
2025-01-08 11:15:00,196.86,2.2914
2025-01-08 11:30:00,196.45,2.2928
2025-01-08 11:45:00,194.68,2.2747
2025-01-08 12:00:00,191.77,2.2449
2025-01-08 12:15:00,189.98,2.214
2025-01-08 12:30:00,192.09,2.2525
2025-01-08 12:45:00,193.2,2.2815
2025-01-08 13:00:00,194.77,2.3038
2025-01-08 13:15:00,196.35,2.3312
2025-01-08 13:30:00,194.78,2.3182
2025-01-08 13:45:00,193.95,2.3023
2025-01-08 14:00:00,194.45,2.3102
2025-01-08 14:15:00,195.23,2.3264
2025-01-08 14:30:00,194.43,2.3092
2025-01-08 14:45:00,194.32,2.3157
2025-01-08 15:00:00,193.83,2.2998
2025-01-08 15:15:00,194.51,2.314
2025-01-08 15:30:00,195.3,2.3256
2025-01-08 15:45:00,195.76,2.3232
2025-01-08 16:00:00,194.81,2.3225
2025-01-08 16:15:00,194.74,2.3314
2025-01-08 16:30:00,195.31,2.3526
2025-01-08 16:45:00,195.04,2.3394
2025-01-08 17:00:00,197.02,2.3567
2025-01-08 17:15:00,196.35,2.3619
2025-01-08 17:30:00,197.89,2.3943
2025-01-08 17:45:00,197.84,2.3886
2025-01-08 18:00:00,197.2,2.3754
2025-01-08 18:15:00,197.57,2.3695
2025-01-08 18:30:00,198.05,2.3814
2025-01-08 18:45:00,197.48,2.3731
2025-01-08 19:00:00,197.38,2.3793
2025-01-08 19:15:00,196.94,2.3676
2025-01-08 19:30:00,197.19,2.3708
2025-01-08 19:45:00,197.9,2.376
2025-01-08 20:00:00,197.78,2.3773
2025-01-08 20:15:00,198.98,2.3893
2025-01-08 20:30:00,198.42,2.3806
2025-01-08 20:45:00,197.78,2.3728
2025-01-08 21:00:00,195.93,2.3499
2025-01-08 21:15:00,196.35,2.3565
2025-01-08 21:30:00,197.19,2.3603
2025-01-08 21:45:00,197.13,2.3611
2025-01-08 22:00:00,195.31,2.3496
2025-01-08 22:15:00,195.0,2.3444
2025-01-08 22:30:00,194.87,2.3525
2025-01-08 22:45:00,194.35,2.3485
2025-01-08 23:00:00,193.84,2.339
2025-01-08 23:15:00,194.48,2.3525
2025-01-08 23:30:00,194.83,2.3572
2025-01-08 23:45:00,195.38,2.3626
2025-01-09 00:00:00,195.35,2.3583
2025-01-09 00:15:00,195.06,2.3615
2025-01-09 00:30:00,194.98,2.3503
2025-01-09 00:45:00,194.29,2.3489
2025-01-09 01:00:00,194.14,2.3496
2025-01-09 01:15:00,194.42,2.3507
2025-01-09 01:30:00,194.29,2.344
2025-01-09 01:45:00,193.41,2.3307
2025-01-09 02:00:00,192.73,2.3264
2025-01-09 02:15:00,190.72,2.3049
2025-01-09 02:30:00,190.36,2.311
2025-01-09 02:45:00,190.11,2.3127
2025-01-09 03:00:00,189.23,2.3026
2025-01-09 03:15:00,190.32,2.3116
2025-01-09 03:30:00,191.89,2.3248
2025-01-09 03:45:00,191.14,2.318
2025-01-09 04:00:00,191.92,2.3141
2025-01-09 04:15:00,191.64,2.3175
2025-01-09 04:30:00,192.0,2.3199
2025-01-09 04:45:00,191.66,2.3183
2025-01-09 05:00:00,191.95,2.3174
2025-01-09 05:15:00,190.47,2.3062
2025-01-09 05:30:00,190.87,2.2975
2025-01-09 05:45:00,191.41,2.3014
2025-01-09 06:00:00,191.97,2.3071
2025-01-09 06:15:00,192.14,2.3096
2025-01-09 06:30:00,191.03,2.3025
2025-01-09 06:45:00,191.18,2.304
2025-01-09 07:00:00,191.49,2.3052
2025-01-09 07:15:00,191.8,2.3075
2025-01-09 07:30:00,190.0,2.2876
2025-01-09 07:45:00,190.33,2.2974
2025-01-09 08:00:00,188.77,2.2889
2025-01-09 08:15:00,189.34,2.2886
2025-01-09 08:30:00,187.39,2.2541
2025-01-09 08:45:00,185.5,2.2361
2025-01-09 09:00:00,187.09,2.2663
2025-01-09 09:15:00,187.09,2.269
2025-01-09 09:30:00,187.02,2.2613
2025-01-09 09:45:00,188.78,2.274
2025-01-09 10:00:00,188.82,2.2765
2025-01-09 10:15:00,190.5,2.3219
2025-01-09 10:30:00,191.48,2.3231
2025-01-09 10:45:00,192.22,2.3205
2025-01-09 11:00:00,192.54,2.3148
2025-01-09 11:15:00,191.33,2.3086
2025-01-09 11:30:00,191.45,2.3125
2025-01-09 11:45:00,191.86,2.3215
2025-01-09 12:00:00,191.39,2.3255
2025-01-09 12:15:00,190.46,2.3281
2025-01-09 12:30:00,189.23,2.3212
2025-01-09 12:45:00,187.3,2.2905
2025-01-09 13:00:00,188.12,2.3016
2025-01-09 13:15:00,188.2,2.3027
2025-01-09 13:30:00,188.69,2.3134
2025-01-09 13:45:00,188.45,2.3107
2025-01-09 14:00:00,188.88,2.3099
2025-01-09 14:15:00,187.45,2.2933
2025-01-09 14:30:00,186.47,2.2807
2025-01-09 14:45:00,185.89,2.2793
2025-01-09 15:00:00,185.47,2.2708
2025-01-09 15:15:00,183.15,2.2657
2025-01-09 15:30:00,184.01,2.2712
2025-01-09 15:45:00,185.15,2.2787
2025-01-09 16:00:00,186.17,2.282
2025-01-09 16:15:00,186.12,2.2773
2025-01-09 16:30:00,185.66,2.2724
2025-01-09 16:45:00,184.77,2.2649
2025-01-09 17:00:00,183.49,2.2637
2025-01-09 17:15:00,185.69,2.2768
2025-01-09 17:30:00,186.84,2.291
2025-01-09 17:45:00,185.92,2.2909
2025-01-09 18:00:00,185.92,2.2889
2025-01-09 18:15:00,185.08,2.2777
2025-01-09 18:30:00,184.58,2.2718
2025-01-09 18:45:00,184.95,2.2722
2025-01-09 19:00:00,186.37,2.2842
2025-01-09 19:15:00,185.93,2.2786
2025-01-09 19:30:00,186.63,2.28
2025-01-09 19:45:00,186.41,2.2726
2025-01-09 20:00:00,186.74,2.2745
2025-01-09 20:15:00,186.11,2.264
2025-01-09 20:30:00,187.81,2.2804
2025-01-09 20:45:00,187.56,2.2841
2025-01-09 21:00:00,187.75,2.2805
2025-01-09 21:15:00,188.92,2.2897
2025-01-09 21:30:00,188.47,2.2822
2025-01-09 21:45:00,188.3,2.2777
2025-01-09 22:00:00,188.56,2.283
2025-01-09 22:15:00,188.46,2.2828
2025-01-09 22:30:00,188.26,2.2816
2025-01-09 22:45:00,189.14,2.2883
2025-01-09 23:00:00,189.53,2.2936
2025-01-09 23:15:00,189.04,2.2867
2025-01-09 23:30:00,188.9,2.285
2025-01-09 23:45:00,189.04,2.2884
2025-01-10 00:00:00,189.18,2.2877
2025-01-10 00:15:00,188.75,2.287
2025-01-10 00:30:00,190.97,2.3033
2025-01-10 00:45:00,189.9,2.2997
2025-01-10 01:00:00,189.99,2.2967
2025-01-10 01:15:00,190.08,2.2936
2025-01-10 01:30:00,190.45,2.2936
2025-01-10 01:45:00,191.07,2.3007
2025-01-10 02:00:00,191.59,2.302
2025-01-10 02:15:00,191.4,2.3085
2025-01-10 02:30:00,192.65,2.3231
2025-01-10 02:45:00,191.78,2.3102
2025-01-10 03:00:00,191.97,2.3163
2025-01-10 03:15:00,192.3,2.3179
2025-01-10 03:30:00,191.98,2.3092
2025-01-10 03:45:00,192.05,2.3107
2025-01-10 04:00:00,191.91,2.3086
2025-01-10 04:15:00,192.8,2.3137
2025-01-10 04:30:00,192.54,2.3115
2025-01-10 04:45:00,191.99,2.3132
2025-01-10 05:00:00,192.02,2.317
2025-01-10 05:15:00,191.56,2.3096
2025-01-10 05:30:00,191.96,2.3151
2025-01-10 05:45:00,192.65,2.3206
2025-01-10 06:00:00,191.91,2.31
2025-01-10 06:15:00,191.67,2.3081
2025-01-10 06:30:00,191.57,2.3062
2025-01-10 06:45:00,191.97,2.3095
2025-01-10 07:00:00,191.13,2.3034
2025-01-10 07:15:00,190.66,2.2999
2025-01-10 07:30:00,191.1,2.299
2025-01-10 07:45:00,191.84,2.3093
2025-01-10 08:00:00,191.3,2.311
2025-01-10 08:15:00,190.68,2.3097
2025-01-10 08:30:00,186.82,2.2719
2025-01-10 08:45:00,186.51,2.2782
2025-01-10 09:00:00,188.34,2.2969
2025-01-10 09:15:00,188.75,2.2982
2025-01-10 09:30:00,187.97,2.2993
2025-01-10 09:45:00,187.58,2.2942
2025-01-10 10:00:00,183.72,2.2527
2025-01-10 10:15:00,184.8,2.2733
2025-01-10 10:30:00,187.46,2.2917
2025-01-10 10:45:00,187.28,2.2889
2025-01-10 11:00:00,186.69,2.2799
2025-01-10 11:15:00,185.47,2.2723
2025-01-10 11:30:00,185.39,2.2844
2025-01-10 11:45:00,184.72,2.2758
2025-01-10 12:00:00,184.17,2.2736
2025-01-10 12:15:00,187.64,2.2969
2025-01-10 12:30:00,188.18,2.3075
2025-01-10 12:45:00,191.61,2.35
2025-01-10 13:00:00,191.06,2.3488
2025-01-10 13:15:00,190.41,2.3317
2025-01-10 13:30:00,189.8,2.3281
2025-01-10 13:45:00,190.02,2.3353
2025-01-10 14:00:00,189.79,2.3327
2025-01-10 14:15:00,190.67,2.3438
2025-01-10 14:30:00,190.13,2.346
2025-01-10 14:45:00,190.22,2.3583
2025-01-10 15:00:00,189.25,2.3556
2025-01-10 15:15:00,188.14,2.354
2025-01-10 15:30:00,187.29,2.3519
2025-01-10 15:45:00,187.44,2.3566
2025-01-10 16:00:00,187.74,2.3543
2025-01-10 16:15:00,188.43,2.357
2025-01-10 16:30:00,188.73,2.3513
2025-01-10 16:45:00,187.74,2.3393
2025-01-10 17:00:00,186.95,2.335
2025-01-10 17:15:00,187.77,2.3431
2025-01-10 17:30:00,188.65,2.35
2025-01-10 17:45:00,188.09,2.3427
2025-01-10 18:00:00,188.06,2.3402
2025-01-10 18:15:00,188.33,2.342
2025-01-10 18:30:00,188.11,2.3453
2025-01-10 18:45:00,187.68,2.3414
2025-01-10 19:00:00,188.18,2.344
2025-01-10 19:15:00,187.85,2.3386
2025-01-10 19:30:00,187.51,2.3433
2025-01-10 19:45:00,188.25,2.3603
2025-01-10 20:00:00,187.78,2.3531
2025-01-10 20:15:00,186.81,2.3564
2025-01-10 20:30:00,186.48,2.3466
2025-01-10 20:45:00,186.38,2.3552
2025-01-10 21:00:00,186.82,2.3474
2025-01-10 21:15:00,186.43,2.3427
2025-01-10 21:30:00,186.97,2.3447
2025-01-10 21:45:00,186.72,2.3475
2025-01-10 22:00:00,185.9,2.3341
2025-01-10 22:15:00,185.94,2.3306
2025-01-10 22:30:00,186.53,2.3345
2025-01-10 22:45:00,186.37,2.3314
2025-01-10 23:00:00,186.25,2.335
2025-01-10 23:15:00,185.6,2.3312
2025-01-10 23:30:00,185.43,2.3288
2025-01-10 23:45:00,185.78,2.3336
2025-01-11 00:00:00,185.91,2.3354
2025-01-11 00:15:00,185.59,2.3297
2025-01-11 00:30:00,185.83,2.3335
2025-01-11 00:45:00,186.21,2.3323
2025-01-11 01:00:00,186.69,2.3365
2025-01-11 01:15:00,187.09,2.3419
2025-01-11 01:30:00,186.97,2.3433
2025-01-11 01:45:00,186.13,2.3382
2025-01-11 02:00:00,186.75,2.345
2025-01-11 02:15:00,185.79,2.3399
2025-01-11 02:30:00,185.5,2.3371
2025-01-11 02:45:00,186.24,2.344
2025-01-11 03:00:00,186.66,2.3484
2025-01-11 03:15:00,186.64,2.3477
2025-01-11 03:30:00,185.52,2.3421
2025-01-11 03:45:00,185.59,2.3403
2025-01-11 04:00:00,185.89,2.3497
2025-01-11 04:15:00,185.97,2.3582
2025-01-11 04:30:00,186.45,2.3543
2025-01-11 04:45:00,185.09,2.3561
2025-01-11 05:00:00,185.43,2.3593
2025-01-11 05:15:00,185.32,2.3645
2025-01-11 05:30:00,184.68,2.3754
2025-01-11 05:45:00,185.16,2.3866
2025-01-11 06:00:00,185.47,2.3792
2025-01-11 06:15:00,186.18,2.3939
2025-01-11 06:30:00,186.68,2.413
2025-01-11 06:45:00,186.69,2.4195
2025-01-11 07:00:00,186.91,2.4062
2025-01-11 07:15:00,187.1,2.4138
2025-01-11 07:30:00,187.4,2.4105
2025-01-11 07:45:00,186.91,2.406
2025-01-11 08:00:00,187.36,2.3962
2025-01-11 08:15:00,187.08,2.3883
2025-01-11 08:30:00,186.35,2.3888
2025-01-11 08:45:00,186.54,2.3941
2025-01-11 09:00:00,186.1,2.3859
2025-01-11 09:15:00,186.26,2.3852
2025-01-11 09:30:00,187.39,2.3976
2025-01-11 09:45:00,187.91,2.4021
2025-01-11 10:00:00,187.34,2.3943
2025-01-11 10:15:00,186.93,2.4086
2025-01-11 10:30:00,187.18,2.415
2025-01-11 10:45:00,186.95,2.4075
2025-01-11 11:00:00,186.58,2.4089
2025-01-11 11:15:00,186.32,2.4197
2025-01-11 11:30:00,187.33,2.4345
2025-01-11 11:45:00,187.21,2.4748
2025-01-11 12:00:00,186.02,2.4524
2025-01-11 12:15:00,186.15,2.4771
2025-01-11 12:30:00,186.45,2.4873
2025-01-11 12:45:00,186.62,2.4822
2025-01-11 13:00:00,187.27,2.4831
2025-01-11 13:15:00,187.14,2.4962
2025-01-11 13:30:00,186.97,2.486
2025-01-11 13:45:00,187.65,2.4899
2025-01-11 14:00:00,187.64,2.4831
2025-01-11 14:15:00,187.56,2.4959
2025-01-11 14:30:00,187.3,2.4991
2025-01-11 14:45:00,187.75,2.5301
2025-01-11 15:00:00,187.67,2.5101
2025-01-11 15:15:00,188.74,2.5226
2025-01-11 15:30:00,188.99,2.5665
2025-01-11 15:45:00,190.41,2.5927
2025-01-11 16:00:00,190.78,2.573
2025-01-11 16:15:00,191.06,2.5633
2025-01-11 16:30:00,191.52,2.5619
2025-01-11 16:45:00,191.01,2.5739
2025-01-11 17:00:00,190.19,2.566
2025-01-11 17:15:00,188.99,2.55
2025-01-11 17:30:00,189.22,2.5519
2025-01-11 17:45:00,188.31,2.5482
2025-01-11 18:00:00,188.14,2.5574
2025-01-11 18:15:00,188.58,2.5727
2025-01-11 18:30:00,188.41,2.576
2025-01-11 18:45:00,188.09,2.5764
2025-01-11 19:00:00,187.83,2.5415
2025-01-11 19:15:00,187.47,2.5339
2025-01-11 19:30:00,187.81,2.5413
2025-01-11 19:45:00,187.35,2.521
2025-01-11 20:00:00,187.13,2.5166
2025-01-11 20:15:00,186.65,2.515
2025-01-11 20:30:00,187.07,2.5258
2025-01-11 20:45:00,187.59,2.5305
2025-01-11 21:00:00,187.53,2.5346
2025-01-11 21:15:00,187.23,2.543
2025-01-11 21:30:00,187.55,2.5368
2025-01-11 21:45:00,188.39,2.5441
2025-01-11 22:00:00,187.96,2.5395
2025-01-11 22:15:00,187.13,2.5361
2025-01-11 22:30:00,187.42,2.5324
2025-01-11 22:45:00,187.31,2.5418
2025-01-11 23:00:00,186.89,2.5442
2025-01-11 23:15:00,187.25,2.5473
2025-01-11 23:30:00,187.23,2.5488
2025-01-11 23:45:00,186.81,2.5518
2025-01-12 00:00:00,187.1,2.545
2025-01-12 00:15:00,186.97,2.5482
2025-01-12 00:30:00,186.62,2.5492
2025-01-12 00:45:00,186.68,2.5467
2025-01-12 01:00:00,186.53,2.5399
2025-01-12 01:15:00,186.32,2.5302
2025-01-12 01:30:00,186.56,2.5413
2025-01-12 01:45:00,185.93,2.523
2025-01-12 02:00:00,185.83,2.5147
2025-01-12 02:15:00,186.35,2.5254
2025-01-12 02:30:00,186.21,2.5299
2025-01-12 02:45:00,186.57,2.5421
2025-01-12 03:00:00,186.81,2.5391
2025-01-12 03:15:00,186.6,2.5442
2025-01-12 03:30:00,186.48,2.5375
2025-01-12 03:45:00,185.97,2.5239
2025-01-12 04:00:00,186.36,2.5286
2025-01-12 04:15:00,185.78,2.5106
2025-01-12 04:30:00,185.37,2.4892
2025-01-12 04:45:00,185.82,2.4955
2025-01-12 05:00:00,185.99,2.4929
2025-01-12 05:15:00,185.6,2.4816
2025-01-12 05:30:00,186.01,2.4844
2025-01-12 05:45:00,186.12,2.4851
2025-01-12 06:00:00,186.33,2.4836
2025-01-12 06:15:00,186.63,2.492
2025-01-12 06:30:00,186.98,2.503
2025-01-12 06:45:00,186.68,2.4946
2025-01-12 07:00:00,186.81,2.5082
2025-01-12 07:15:00,187.09,2.5142
2025-01-12 07:30:00,187.26,2.5075
2025-01-12 07:45:00,187.03,2.5082
2025-01-12 08:00:00,187.77,2.5142
2025-01-12 08:15:00,188.33,2.5114
2025-01-12 08:30:00,188.03,2.5079
2025-01-12 08:45:00,188.06,2.508
2025-01-12 09:00:00,188.34,2.5032
2025-01-12 09:15:00,188.31,2.4965
2025-01-12 09:30:00,188.31,2.4929
2025-01-12 09:45:00,188.42,2.5023
2025-01-12 10:00:00,188.4,2.5099
2025-01-12 10:15:00,190.42,2.532
2025-01-12 10:30:00,190.2,2.5228
2025-01-12 10:45:00,190.45,2.523
2025-01-12 11:00:00,189.59,2.5302
2025-01-12 11:15:00,189.82,2.5405
2025-01-12 11:30:00,190.35,2.5314
2025-01-12 11:45:00,190.0,2.5299
2025-01-12 12:00:00,189.89,2.5356
2025-01-12 12:15:00,189.82,2.5274
2025-01-12 12:30:00,190.5,2.5361
2025-01-12 12:45:00,189.91,2.5418
2025-01-12 13:00:00,190.02,2.54
2025-01-12 13:15:00,190.12,2.5352
2025-01-12 13:30:00,189.29,2.5316
2025-01-12 13:45:00,189.58,2.5439
2025-01-12 14:00:00,189.19,2.5399
2025-01-12 14:15:00,188.84,2.5502
2025-01-12 14:30:00,188.98,2.547
2025-01-12 14:45:00,188.9,2.5487
2025-01-12 15:00:00,189.79,2.5411
2025-01-12 15:15:00,189.75,2.5406
2025-01-12 15:30:00,189.24,2.532
2025-01-12 15:45:00,189.35,2.5412
2025-01-12 16:00:00,188.52,2.5245
2025-01-12 16:15:00,188.93,2.5266
2025-01-12 16:30:00,188.77,2.526
2025-01-12 16:45:00,188.45,2.5192
2025-01-12 17:00:00,187.28,2.4973
2025-01-12 17:15:00,186.76,2.4984
2025-01-12 17:30:00,187.14,2.4979
2025-01-12 17:45:00,186.99,2.4964
2025-01-12 18:00:00,187.32,2.4963
2025-01-12 18:15:00,187.25,2.4953
2025-01-12 18:30:00,188.33,2.505
2025-01-12 18:45:00,188.51,2.5046
2025-01-12 19:00:00,188.56,2.5073
2025-01-12 19:15:00,190.44,2.5389
2025-01-12 19:30:00,190.97,2.5451
2025-01-12 19:45:00,190.64,2.5465
2025-01-12 20:00:00,189.7,2.5328
2025-01-12 20:15:00,189.89,2.5507
2025-01-12 20:30:00,188.05,2.541
2025-01-12 20:45:00,187.42,2.5297
2025-01-12 21:00:00,186.93,2.5242
2025-01-12 21:15:00,186.98,2.5171
2025-01-12 21:30:00,185.45,2.5015
2025-01-12 21:45:00,185.75,2.5161
2025-01-12 22:00:00,185.86,2.5198
2025-01-12 22:15:00,185.52,2.5162
2025-01-12 22:30:00,185.45,2.5295
2025-01-12 22:45:00,185.03,2.505
2025-01-12 23:00:00,185.71,2.5247
2025-01-12 23:15:00,186.58,2.5338
2025-01-12 23:30:00,185.82,2.5241
2025-01-12 23:45:00,185.36,2.5233
2025-01-13 00:00:00,184.61,2.5149
2025-01-13 00:15:00,184.53,2.5108
2025-01-13 00:30:00,184.05,2.5003
2025-01-13 00:45:00,183.89,2.5105
2025-01-13 01:00:00,184.32,2.5152
2025-01-13 01:15:00,183.56,2.4947
2025-01-13 01:30:00,183.16,2.4796
2025-01-13 01:45:00,182.07,2.4576
2025-01-13 02:00:00,182.09,2.4615
2025-01-13 02:15:00,182.71,2.4731
2025-01-13 02:30:00,183.08,2.4649
2025-01-13 02:45:00,182.46,2.4623
2025-01-13 03:00:00,182.16,2.4411
2025-01-13 03:15:00,181.03,2.4323
2025-01-13 03:30:00,181.25,2.4397
2025-01-13 03:45:00,180.56,2.4381
2025-01-13 04:00:00,180.32,2.4351
2025-01-13 04:15:00,179.9,2.4193
2025-01-13 04:30:00,180.04,2.4403
2025-01-13 04:45:00,179.98,2.4443
2025-01-13 05:00:00,179.4,2.4428
2025-01-13 05:15:00,178.62,2.4299
2025-01-13 05:30:00,179.04,2.4243
2025-01-13 05:45:00,178.4,2.4253
2025-01-13 06:00:00,177.32,2.4049
2025-01-13 06:15:00,177.0,2.405
2025-01-13 06:30:00,176.28,2.3637
2025-01-13 06:45:00,175.41,2.3389
2025-01-13 07:00:00,176.88,2.3643
2025-01-13 07:15:00,176.85,2.3746
2025-01-13 07:30:00,176.56,2.3844
2025-01-13 07:45:00,175.22,2.3775
2025-01-13 08:00:00,176.78,2.3877
2025-01-13 08:15:00,177.15,2.3946
2025-01-13 08:30:00,176.28,2.3793
2025-01-13 08:45:00,175.89,2.3798
2025-01-13 09:00:00,176.28,2.38
2025-01-13 09:15:00,175.41,2.3763
2025-01-13 09:30:00,174.8,2.4457
2025-01-13 09:45:00,175.48,2.4312
2025-01-13 10:00:00,178.08,2.4731
2025-01-13 10:15:00,178.69,2.4689
2025-01-13 10:30:00,180.0,2.4828
2025-01-13 10:45:00,178.8,2.4664
2025-01-13 11:00:00,178.66,2.4684
2025-01-13 11:15:00,177.91,2.4704
2025-01-13 11:30:00,178.18,2.4921
2025-01-13 11:45:00,176.26,2.4529
2025-01-13 12:00:00,176.89,2.459
2025-01-13 12:15:00,177.68,2.4659
2025-01-13 12:30:00,176.2,2.4493
2025-01-13 12:45:00,176.37,2.4458
2025-01-13 13:00:00,176.33,2.4494
2025-01-13 13:15:00,174.54,2.4329
2025-01-13 13:30:00,175.23,2.4338
2025-01-13 13:45:00,175.99,2.4504
2025-01-13 14:00:00,176.52,2.4522
2025-01-13 14:15:00,176.99,2.4663
2025-01-13 14:30:00,178.07,2.4788
2025-01-13 14:45:00,177.6,2.4634
2025-01-13 15:00:00,176.91,2.4568
2025-01-13 15:15:00,177.73,2.467
2025-01-13 15:30:00,180.14,2.4896
2025-01-13 15:45:00,181.58,2.5088
2025-01-13 16:00:00,181.58,2.5065
2025-01-13 16:15:00,181.74,2.5112
2025-01-13 16:30:00,182.01,2.5413
2025-01-13 16:45:00,181.89,2.5318
2025-01-13 17:00:00,183.09,2.5462
2025-01-13 17:15:00,183.07,2.5369
2025-01-13 17:30:00,182.51,2.5295
2025-01-13 17:45:00,183.11,2.5307
2025-01-13 18:00:00,183.39,2.5232
2025-01-13 18:15:00,183.2,2.5174
2025-01-13 18:30:00,183.29,2.5266
2025-01-13 18:45:00,182.87,2.5232
2025-01-13 19:00:00,181.95,2.5182
2025-01-13 19:15:00,182.54,2.5297
2025-01-13 19:30:00,182.29,2.5332
2025-01-13 19:45:00,182.37,2.5442
2025-01-13 20:00:00,184.11,2.5419
2025-01-13 20:15:00,183.18,2.5494
2025-01-13 20:30:00,182.75,2.5424
2025-01-13 20:45:00,182.63,2.5373
2025-01-13 21:00:00,183.02,2.5427
2025-01-13 21:15:00,183.85,2.546
2025-01-13 21:30:00,183.6,2.5369
2025-01-13 21:45:00,183.39,2.5331
2025-01-13 22:00:00,184.16,2.5278
2025-01-13 22:15:00,184.56,2.5333
2025-01-13 22:30:00,184.52,2.5326
2025-01-13 22:45:00,184.19,2.5334
2025-01-13 23:00:00,184.86,2.5426
2025-01-13 23:15:00,184.98,2.5366
2025-01-13 23:30:00,185.03,2.5355
2025-01-13 23:45:00,185.88,2.5391
2025-01-14 00:00:00,186.53,2.549
2025-01-14 00:15:00,185.71,2.5404
2025-01-14 00:30:00,185.24,2.5332
2025-01-14 00:45:00,185.19,2.5264
2025-01-14 01:00:00,185.51,2.527
2025-01-14 01:15:00,186.07,2.5322
2025-01-14 01:30:00,186.35,2.539
2025-01-14 01:45:00,186.3,2.5315
2025-01-14 02:00:00,185.92,2.5341
2025-01-14 02:15:00,186.03,2.5303
2025-01-14 02:30:00,185.61,2.5225
2025-01-14 02:45:00,185.61,2.5158
2025-01-14 03:00:00,186.96,2.5368
2025-01-14 03:15:00,186.56,2.5327
2025-01-14 03:30:00,187.08,2.5457
2025-01-14 03:45:00,186.88,2.5407
2025-01-14 04:00:00,187.16,2.5528
2025-01-14 04:15:00,188.64,2.5767
2025-01-14 04:30:00,189.85,2.5741
2025-01-14 04:45:00,189.45,2.5777
2025-01-14 05:00:00,188.01,2.5737
2025-01-14 05:15:00,188.19,2.6004
2025-01-14 05:30:00,188.2,2.5946
2025-01-14 05:45:00,187.75,2.5905
2025-01-14 06:00:00,187.86,2.5814
2025-01-14 06:15:00,187.94,2.5676
2025-01-14 06:30:00,186.99,2.5699
2025-01-14 06:45:00,187.06,2.5753
